ReceptionTime,d2w
1538246774.94342,895.2
1538246774.96253,891.4
1538246774.98149,904
1538246775.00068,899.1
1538246775.01983,907.7
1538246775.03576,898.3
1538247375.34949,891.2
1538247375.36801,898.8
1538247375.38774,900.5
1538247375.40445,901.9
1538247375.44328,903.2
1538247375.4626,905.2
1538247375.48195,900.5
1538247375.50121,903.7
1538247375.52013,897.8
1538247375.53584,901
1538247975.71853,905.1
1538247975.7938,911.5
1538247975.82201,915.2
1538247975.84815,909.3
1538247975.86628,908.9
1538247975.88203,900.2
1538247975.9008,912
1538247975.91854,907.5
1538247975.93426,910.2
1538247975.9502,928.2
1538248574.8599,908.5
1538248574.94029,917.3
1538248574.96707,909.9
1538248574.99492,907.8
1538248575.01453,905
1538248575.03284,911.3
1538248575.05015,913.6
1538248575.06597,917.3
1538248575.08155,915
1538248575.09713,912.5
1538249176.80442,919.8
1538249176.88537,914.2
1538249176.93307,919.1
1538249176.96199,920.7
1538249176.98191,918.5
1538249176.99968,927.8
1538249177.01758,928.5
1538249177.03545,925.3
1538249177.05305,926.2
1538249177.07075,918.4
1538249777.79464,927.1
1538249777.88321,923.8
1538249777.91622,929.3
1538249777.94957,931
1538249777.98146,919.7
1538249778.01136,932.8
1538249778.03523,928.5
1538249778.05834,930.5
1538249778.0773,935.9
1538249778.09492,931.8
1538250447.30193,937
1538250447.31767,936.2
1538250447.3334,942.6
1538250447.3491,940.3
1538250447.36516,939.7
1538250447.38169,937.4
1538250447.4007,936.8
1538250447.41919,939.5
1538250447.43733,944.7
1538250447.45351,943.3
1538250979.17396,943.1
1538250979.19913,951.1
1538250979.21579,945.1
1538250979.23488,952
1538250979.25319,947.1
1538250979.27262,947.5
1538250979.2922,947.3
1538250979.31172,955.6
1538250979.33129,957.6
1538250979.35075,954.3
1538251580.15055,954.7
1538251580.26311,957
1538251580.28457,955.6
1538251580.30356,956.3
1538251580.32421,958.6
1538251580.34152,962.1
1538251580.35869,963.6
1538251580.37416,966.6
1538251580.3927,967.1
1538251580.41017,959.6
1538252180.35023,955.9
1538252180.43052,959.9
1538252180.45654,962.1
1538252180.47368,966.5
1538252180.49004,965.2
1538252180.5073,959.7
1538252180.5416,952.7
1538252180.55917,959.6
1538252180.5749,968.8
1538252180.59065,963.2
1538252781.30398,964.5
1538252781.37358,955.7
1538252781.39806,958.2
1538252781.42039,959.8
1538252781.44179,960.8
1538252781.46187,956.5
1538252781.47761,957.5
1538252781.49307,963.9
1538252781.50855,957.6
1538252781.52416,963
1538253381.9119,958.9
1538253382.00897,951.5
1538253382.05768,952.7
1538253382.0942,956.5
1538253382.11829,957.1
1538253382.13474,955.6
1538253382.15304,953
1538253382.16902,951.2
1538253382.18491,949.7
1538253382.20066,956.9
1538253983.91526,956.4
1538253983.93773,954.7
1538253983.95815,951.4
1538253983.97847,953.3
1538253983.99784,953.5
1538253984.01772,951.8
1538253984.03749,954.3
1538253984.05713,955.4
1538253984.0768,962.6
1538253984.09642,956.6
1538254585.29583,954.9
1538254585.31597,950.9
1538254585.33712,952.8
1538254585.35644,963.3
1538254585.37584,961.4
1538254585.39223,962.5
1538254585.4098,953.8
1538254585.42681,951.2
1538254585.44421,955.3
1538254585.46124,951.9
1538255185.49476,954.3
1538255185.55748,960.3
1538255185.60824,959.8
1538255185.6294,956.1
1538255185.64893,956.7
1538255185.66474,956.6
1538255185.68032,953.4
1538255185.69583,958.8
1538255185.71135,960.5
1538255185.72687,957.8
1538255786.51099,958.3
1538255786.56835,958.1
1538255786.5882,958.5
1538255786.60664,952.8
1538255786.62449,959.1
1538255786.64013,963.5
1538255786.65699,959.6
1538255786.67414,956.6
1538255786.68982,953.5
1538255786.70674,944.3
1538256387.17257,952.9
1538256387.21717,956.8
1538256387.24867,953.7
1538256387.26783,953.9
1538256387.28619,950.3
1538256387.30195,953.7
1538256387.31977,954.4
1538256387.33538,952.5
1538256387.35077,953.9
1538256387.3662,957.1
1538256988.15373,957.9
1538256988.17766,955.5
1538256988.19635,948
1538256988.21428,947.1
1538256988.23408,948.3
1538256988.25242,954.1
1538256988.26844,950.2
1538256988.28481,952.8
1538256988.30065,978.8
1538256988.31632,943.9
1538257589.66073,949
1538257589.69994,947.8
1538257589.71727,948.4
1538257589.73435,948.1
1538257589.75147,950.1
1538257589.76736,947.9
1538257589.78326,946
1538257589.80053,943.8
1538257589.81783,945.6
1538257589.8367,948.5
1538258191.5362,944.2
1538258191.55529,952.8
1538258191.57395,953.3
1538258191.5938,947
1538258191.61447,945.8
1538258191.63452,939.5
1538258191.65414,939.8
1538258191.6737,947
1538258191.71289,953.2
1538258191.73242,946.6
1538258793.65797,947.2
1538258793.73176,939.8
1538258793.76154,943.8
1538258793.78849,948.3
1538258793.81292,946.6
1538258793.8334,946.5
1538258793.84921,942.3
1538258793.86524,942
1538258793.88109,945.1
1538258793.89687,939.4
1538259394.04437,936.9
1538259394.08866,937.6
1538259394.13777,943
1538259394.18166,946.8
1538259394.21721,945.7
1538259394.25206,945.2
1538259394.28466,933.4
1538259394.30609,936.7
1538259394.32328,943.3
1538259394.3405,940.3
1538259994.04175,940.4
1538259994.12617,935.9
1538259994.15618,933.4
1538259994.18159,932.6
1538259994.20413,935.5
1538259994.22045,931.7
1538259994.23645,931.8
1538259994.25269,930.3
1538259994.26877,937
1538259994.28545,935.7
1538260594.78661,928.9
1538260594.87183,927.2
1538260594.92096,925.7
1538260594.94248,926.4
1538260594.95919,929.9
1538260594.97481,928.3
1538260594.99038,928.1
1538260595.00581,925.4
1538260595.02278,927.5
1538260595.04029,925.3
1538261196.38862,924.7
1538261196.40997,925.3
1538261196.4307,924.5
1538261196.45565,927.1
1538261196.47675,922.5
1538261196.49664,923.2
1538261196.5167,919.5
1538261196.53532,916.2
1538261196.55135,917.1
1538261196.56797,917.7
1538261796.78949,914.9
1538261796.80949,920.2
1538261796.82765,915.8
1538261796.84775,915.3
1538261796.8678,911.2
1538261796.88806,913.1
1538261796.90789,913.1
1538261796.92779,914.8
1538261796.94755,914
1538261796.96737,910.3
1538262396.97766,908.9
1538262397.00321,912.5
1538262397.03022,909.5
1538262397.0528,909.1
1538262397.07247,909.3
1538262397.08948,907.5
1538262397.10679,908.3
1538262397.12352,905.8
1538262397.13942,902.8
1538262397.15527,899.3
1538262997.76651,904.1
1538262997.83811,901.1
1538262997.86149,901.6
1538262997.88714,895.6
1538262997.90851,898.5
1538262997.92855,905.9
1538262997.9449,902.2
1538262997.96074,904.8
1538262997.97615,900.6
1538262998.00777,895.3
1538263599.21534,899.3
1538263599.30669,899.1
1538263599.33809,898.1
1538263599.36548,902.2
1538263599.39365,900.2
1538263599.42075,893
1538263599.44313,891.9
1538263599.46047,892.1
1538263599.47796,894.7
1538263599.49552,895.5
1538264200.19939,896.8
1538264200.28122,888.2
1538264200.30469,885.5
1538264200.32743,892.1
1538264200.34564,888.5
1538264200.36291,885
1538264200.37935,890.7
1538264200.39613,885.6
1538264200.41171,886.2
1538264200.4272,886.2
1538264800.84131,887.4
1538264800.86065,886.2
1538264800.87825,889.9
1538264800.89863,882.4
1538264800.91687,882
1538264800.93433,877.6
1538264800.95015,880.9
1538264800.96578,877.6
1538264800.98142,877
1538264800.99727,873
1538265404.87807,872.9
1538265404.90241,877.8
1538265404.92376,872.8
1538265404.94396,876.4
1538265404.96408,872.7
1538265404.98398,870.8
1538265405.00058,881
1538265405.01797,881.2
1538265405.0343,872.6
1538265405.05059,869.6
1538266004.46732,868
1538266004.50495,869.8
1538266004.52204,879.2
1538266004.53861,872.3
1538266004.55477,870.1
1538266004.57085,864.9
1538266004.58644,867.6
1538266004.60195,874
1538266004.62235,870.1
1538266004.6387,873.2
1538266605.04102,868.2
1538266605.08078,868.8
1538266605.12171,871.4
1538266605.14203,868.5
1538266605.16137,862
1538266605.18068,869.4
1538266605.2,875.3
1538266605.21945,875
1538266605.23883,871
1538266605.2584,860.6
1538267206.14736,860.6
1538267206.17291,871.1
1538267206.19,871.9
1538267206.2073,866.4
1538267206.22446,866.6
1538267206.24161,856.7
1538267206.25915,861.7
1538267206.2769,862.5
1538267206.29456,865.9
1538267206.31225,856.3
1538267808.08829,858
1538267808.17696,865.1
1538267808.2058,853.9
1538267808.25104,860.4
1538267808.27587,860.4
1538267808.29579,854.3
1538267808.31327,852.3
1538267808.3305,854.5
1538267808.34635,852.3
1538267808.36182,848.7
1538268409.70706,859.4
1538268409.72821,849
1538268409.74744,849
1538268409.76846,854.7
1538268409.78877,851.3
1538268409.80866,849.8
1538268409.82874,854.2
1538268409.84857,845.5
1538268409.8686,852.1
1538268409.88856,848
1538269011.21642,848.3
1538269011.23563,852.4
1538269011.25406,855.1
1538269011.27412,851.6
1538269011.29527,848.4
1538269011.31508,841.4
1538269011.33493,854.9
1538269011.35451,855.6
1538269011.3742,851.5
1538269011.3931,854.6
1538269612.65462,840.5
1538269612.69736,848.7
1538269612.73271,849.6
1538269612.75258,845.7
1538269612.7733,846.7
1538269612.7928,854
1538269612.8128,855.9
1538269612.83189,848.4
1538269612.84756,847.5
1538269612.86356,842.8
1538270213.84814,848.7
1538270213.94121,857
1538270213.98591,852.7
1538270214.01009,851.4
1538270214.03167,844.3
1538270214.0477,845.9
1538270214.0632,850.6
1538270214.07865,848.9
1538270214.09421,845.7
1538270214.10989,846
1538270814.98287,852.4
1538270815.00691,854
1538270815.0249,848.4
1538270815.04522,843
1538270815.06147,844.5
1538270815.07735,854.4
1538270815.09288,854.4
1538270815.10846,853.5
1538270815.12465,850.5
1538270815.14038,846.1
1538271415.11937,852.5
1538271415.15491,846.1
1538271415.1827,853.9
1538271415.20882,849.5
1538271415.23367,855.8
1538271415.26303,842.6
1538271415.2837,844.9
1538271415.30311,846.8
1538271415.32247,854.2
1538271415.3465,862.4
1538272014.35229,855.8
1538272014.37493,849.3
1538272014.39744,840.2
1538272014.41855,850.5
1538272014.44123,854.2
1538272014.46347,846.8
1538272014.48344,851.8
1538272014.50315,845
1538272014.52291,845.3
1538272014.54269,849.4
1538272616.5333,848
1538272616.55155,851.6
1538272616.57416,845.6
1538272616.59416,855.6
1538272616.61594,856.9
1538272616.63588,856.4
1538272616.65583,848.5
1538272616.67588,845.9
1538272616.69581,851.3
1538272616.71567,857.8
1538273218.06037,853.8
1538273218.12766,840.6
1538273218.15005,852.8
1538273218.16692,852.2
1538273218.18282,858.6
1538273218.19853,858.5
1538273218.21426,850.8
1538273218.22998,852
1538273218.24573,859.9
1538273218.26134,859.9
1538273819.69345,865.5
1538273819.84802,860.9
1538273819.88402,861
1538273819.89956,865.7
1538273819.91575,865.8
1538273819.94082,865.3
1538273819.95813,862.6
1538273819.98236,862.1
1538273819.99944,871.4
1538273820.02212,871.6
1538274420.67184,867.2
1538274420.72182,859.7
1538274420.74875,855.3
1538274420.77064,865.8
1538274420.78974,876.3
1538274420.80561,878.2
1538274420.82149,872.9
1538274420.83714,871.6
1538274420.85289,869.4
1538274420.86868,873.4
1538275020.87901,876
1538275020.89697,875.9
1538275020.91488,878.3
1538275020.93225,877.3
1538275020.94977,879.1
1538275020.96751,877.9
1538275020.98328,870.8
1538275020.99902,876.2
1538275021.01758,877.9
1538275021.03449,880.2
1538275620.47476,888.2
1538275620.4936,884.4
1538275620.51215,875.8
1538275620.5302,881.5
1538275620.5503,885.5
1538275620.56724,887.1
1538275620.58365,887.4
1538275620.60189,889.1
1538275620.61896,881.5
1538275620.63484,886.5
1538276221.7811,886.8
1538276221.8052,887.3
1538276221.82609,888.3
1538276221.84502,890.8
1538276221.86331,885.9
1538276221.885,890.5
1538276221.9067,891.8
1538276221.92958,892.1
1538276221.94577,888.8
1538276221.96578,888
1538276821.36413,883.1
1538276821.4325,888.2
1538276821.45924,895.9
1538276821.48305,902.2
1538276821.50564,895.8
1538276821.52729,888.4
1538276821.5451,889.5
1538276821.5608,890
1538276821.57641,905.3
1538276821.59203,904.1
1538277421.95066,905.7
1538277422.03519,904
1538277422.06594,895.6
1538277422.0939,904.3
1538277422.11367,897.5
1538277422.13283,906.4
1538277422.15201,911.4
1538277422.17117,909.4
1538277422.19035,914.9
1538277422.20953,911.2
1538278023.08428,912.6
1538278023.12434,914.5
1538278023.14266,917.4
1538278023.16043,916.8
1538278023.17665,921.4
1538278023.19263,915.2
1538278023.20815,925
1538278023.22433,922.3
1538278023.2398,926.2
1538278023.25533,933.7
1538278623.24663,931.5
1538278623.29309,929.9
1538278623.32813,929
1538278623.35107,927.5
1538278623.37104,929.7
1538278623.38871,939.2
1538278623.40823,936.4
1538278623.42764,934.7
1538278623.44699,933.5
1538278623.46624,934
1538279223.28507,936.2
1538279223.30398,941.1
1538279223.32512,942.8
1538279223.34521,942.1
1538279223.36558,949
1538279223.38577,944.5
1538279223.40547,943.6
1538279223.42506,940.1
1538279223.44467,947
1538279223.46472,946.5
1538279825.21219,944.6
1538279825.23095,937.7
1538279825.25092,942
1538279825.27049,947
1538279825.28798,946.6
1538279825.30761,951.2
1538279825.32716,948.1
1538279825.34498,949.7
1538279825.3645,958.5
1538279825.38401,956.8
1538280425.23968,954.9
1538280425.27963,954.6
1538280425.2989,958.2
1538280425.31726,960.2
1538280425.33292,956.6
1538280425.34845,964.6
1538280425.36379,957.6
1538280425.37916,961.1
1538280425.39501,963.1
1538280425.41046,959.2
1538281026.26581,974.4
1538281026.36547,972.6
1538281026.41092,974
1538281026.43139,974.7
1538281026.45055,971.8
1538281026.46967,976.7
1538281026.489,980.9
1538281026.50808,981.2
1538281026.52716,975.9
1538281026.5656,977.3
1538281625.60311,977.3
1538281625.65734,986.1
1538281625.68152,984.9
1538281625.70217,986.4
1538281625.7215,988.1
1538281625.73972,989.5
1538281625.75541,993
1538281625.77111,993.5
1538281625.78828,996.8
1538281625.80431,993.5
1538282227.13124,995.4
1538282227.22079,994.8
1538282227.25928,1001.5
1538282227.27876,1002.4
1538282227.29553,1001.1
1538282227.31199,1000.4
1538282227.32751,1000.1
1538282227.34331,1002.6
1538282227.35918,1005.5
1538282227.37695,1010.5
1538282827.48646,1009.4
1538282827.50691,1007.8
1538282827.52495,1020
1538282827.54251,1015.6
1538282827.55954,1019
1538282827.57743,1022.4
1538282827.59572,1017.5
1538282827.61264,1025.6
1538282827.62911,1028
1538282827.64613,1031.4
1538283429.11366,1037.8
1538283429.13336,1030.9
1538283429.15308,1027.8
1538283429.17386,1029
1538283429.19679,1036.2
1538283429.21749,1040.4
1538283429.23673,1041.2
1538283429.25699,1043.1
1538283429.27638,1043
1538283429.29558,1047.4
1538284030.70179,1047.4
1538284030.74002,1047.7
1538284030.7809,1051.1
1538284030.80961,1050.5
1538284030.83446,1057.2
1538284030.85116,1053.3
1538284030.86713,1055.3
1538284030.88283,1053.2
1538284030.90249,1050.1
1538284030.91871,1056.7
1538284630.69047,1058.9
1538284630.71736,1059.7
1538284630.7429,1057.3
1538284630.76506,1060.1
1538284630.78255,1061.9
1538284630.80006,1062.5
1538284630.81879,1065.4
1538284630.83483,1065.3
1538284630.85237,1061
1538284630.86835,1060.9
1538285231.17712,1064.5
1538285231.19704,1067.6
1538285231.21751,1072.1
1538285231.23721,1066.1
1538285231.27554,1065.1
1538285231.29605,1069.2
1538285231.3128,1068.3
1538285231.33098,1075.4
1538285231.34998,1077.8
1538285231.36669,1076.2
1538285831.95808,1075
1538285832.02449,1078.2
1538285832.0461,1082.2
1538285832.06702,1089.8
1538285832.08714,1087.3
1538285832.10457,1086.6
1538285832.12238,1089.8
1538285832.14084,1083.1
1538285832.15804,1093.7
1538285832.17548,1092.4
1538286433.21703,1094.4
1538286433.23569,1099.1
1538286433.25719,1096.6
1538286433.27466,1106.7
1538286433.29307,1106.6
1538286433.31071,1103.1
1538286433.32903,1106.4
1538286433.34508,1106
1538286433.36097,1111.3
1538286433.37694,1117.3
1538287032.38833,1118.7
1538287032.40994,1120.6
1538287032.4263,1122.2
1538287032.44409,1118.6
1538287032.46086,1117.5
1538287032.48012,1119.8
1538287032.49608,1115.3
1538287032.51219,1122.1
1538287032.52806,1130.8
1538287032.54528,1129.1
1538287634.57973,1134.8
1538287634.60534,1129.9
1538287634.62738,1127.8
1538287634.67178,1131
1538287634.69595,1129.4
1538287634.7183,1140.3
1538287634.73414,1144
1538287634.76539,1144.2
1538287634.78286,1143.4
1538287634.79908,1139.5
1538288236.48581,1139.2
1538288236.56453,1142.4
1538288236.59503,1143.3
1538288236.62055,1150.1
1538288236.64487,1147.9
1538288236.67159,1147.9
1538288236.69014,1151.9
1538288236.70763,1152.1
1538288236.72527,1154.8
1538288236.74442,1152.4
1538288836.63801,1154.9
1538288836.70426,1159.3
1538288836.7307,1158.7
1538288836.75543,1165.2
1538288836.77861,1167.1
1538288836.80089,1163.9
1538288836.81878,1162.9
1538288836.83584,1160.2
1538288836.8515,1163
1538288836.8674,1166.9
1538289436.54536,1169.3
1538289436.56992,1170.5
1538289436.60618,1168.3
1538289436.62712,1165.1
1538289436.64608,1164.9
1538289436.66343,1169.1
1538289436.68073,1173.4
1538289436.69799,1176.1
1538289436.71506,1172.2
1538289436.73057,1173.5
1538290036.68691,1174.9
1538290036.70604,1174.8
1538290036.72518,1175.6
1538290036.74456,1177.6
1538290036.76542,1172.5
1538290036.78545,1172.1
1538290036.80525,1180.1
1538290036.82519,1178.4
1538290036.84387,1176.2
1538290036.86158,1180.6
1538290637.94653,1174.2
1538290637.97019,1178.9
1538290637.98751,1184
1538290638.00546,1178.2
1538290638.02447,1185.6
1538290638.04052,1185.6
1538290638.06012,1185.6
1538290638.07962,1189
1538290638.0991,1186.7
1538290638.11875,1188.7
1538291238.3885,1188.7
1538291238.46595,1191.1
1538291238.48941,1195.6
1538291238.50894,1195.9
1538291238.5412,1196.8
1538291238.55862,1197.8
1538291238.57441,1197.8
1538291238.58999,1199.9
1538291238.60553,1201
1538291238.62227,1197.7
1538291838.91607,1203
1538291838.94004,1205
1538291838.95963,1207.4
1538291838.98256,1213.1
1538291839.00249,1212.6
1538291839.02025,1209.8
1538291839.03811,1212.1
1538291839.05378,1212.6
1538291839.06945,1212.8
1538291839.08479,1219.3
1538292438.77801,1219.5
1538292438.86416,1219.3
1538292438.89204,1220.6
1538292438.91013,1218.6
1538292438.92707,1219.5
1538292438.9438,1218.3
1538292438.96032,1221.6
1538292438.97792,1223.6
1538292438.99544,1222.4
1538292439.01313,1227.2
1538293039.85272,1226.6
1538293039.92272,1228.5
1538293039.94561,1231
1538293039.96513,1228.2
1538293039.98215,1230.1
1538293039.99783,1230.7
1538293040.01348,1230.5
1538293040.03005,1231
1538293040.04644,1231.5
1538293040.06259,1231.9
1538293641.51992,1231.1
1538293641.54024,1233.9
1538293641.55955,1232.8
1538293641.57709,1232.2
1538293641.59634,1237.1
1538293641.61324,1236
1538293641.62916,1236.3
1538293641.6451,1239.3
1538293641.66327,1240.2
1538293641.68013,1241.6
1538294242.14258,1239.9
1538294242.16305,1240.1
1538294242.18125,1242.5
1538294242.19951,1241.2
1538294242.21796,1240.4
1538294242.23493,1242.1
1538294242.25135,1241.7
1538294242.26923,1243.8
1538294242.28627,1245
1538294242.30558,1245.4
1538294843.15266,1248
1538294843.22392,1249.4
1538294843.24924,1248.4
1538294843.2725,1248.2
1538294843.29206,1250.3
1538294843.30784,1250.6
1538294843.32336,1251.8
1538294843.33884,1253.9
1538294843.35432,1252
1538294843.36997,1251.7
