time,d2w,d2w_range,d2w_ROC,d2w_spike,d2w_FlatLine,label
2018-12-17 05:05:00,1376.8904166666669,1,1,1,1,1
2018-12-17 05:10:00,1384.6875000000002,1,1,1,1,1
2018-12-17 05:15:00,1383.9874999999995,1,1,1,1,1
2018-12-17 05:20:00,1384.2091666666665,1,1,1,1,1
2018-12-17 05:25:00,1369.4608695652175,1,1,1,1,1
2018-12-17 05:30:00,1359.7899999999995,1,1,1,1,1
2018-12-17 05:35:00,1356.1086363636364,1,1,1,1,1
2018-12-17 05:40:00,1353.3365217391306,1,1,1,1,1
2018-12-17 05:45:00,1344.7966666666662,1,1,1,1,1
2018-12-17 05:50:00,1346.5622727272728,1,1,1,1,1
2018-12-17 05:55:00,1342.2382608695652,1,1,1,1,1
2018-12-17 06:00:00,1345.1958333333334,1,1,1,1,1
2018-12-17 06:05:00,1333.596956521739,1,1,1,1,1
2018-12-17 06:10:00,1317.9121739130435,1,1,1,1,1
2018-12-17 06:15:00,1318.7580000000005,1,1,1,1,1
2018-12-17 06:20:00,1321.6945833333332,1,1,1,1,1
2018-12-17 06:25:00,1317.2117391304346,1,1,1,1,1
2018-12-17 06:30:00,1313.0013636363635,1,1,1,1,1
2018-12-17 06:35:00,1307.234347826087,1,1,1,1,1
2018-12-17 06:40:00,1306.8612500000004,1,1,1,1,1
2018-12-17 06:45:00,1298.554166666667,1,1,1,1,1
2018-12-17 06:50:00,1297.5624999999998,1,1,1,1,1
2018-12-17 06:55:00,1293.212,1,1,1,1,1
2018-12-17 07:00:00,1285.7521739130432,1,1,1,1,1
2018-12-17 07:05:00,1291.924,1,1,1,1,1
2018-12-17 07:10:00,1272.246,1,1,1,1,1
2018-12-17 07:15:00,1269.4613043478262,1,1,1,1,1
2018-12-17 07:20:00,1281.7139999999995,1,1,1,1,1
2018-12-17 07:25:00,1272.8262499999996,1,1,1,1,1
2018-12-17 07:30:00,1268.884,1,1,1,1,1
2018-12-17 07:35:00,1260.9716666666668,1,1,1,1,1
2018-12-17 07:40:00,1265.4499999999996,1,1,1,1,1
2018-12-17 07:45:00,1265.547826086957,1,1,1,1,1
2018-12-17 07:50:00,1246.1386363636366,1,1,1,1,1
2018-12-17 07:55:00,1257.6780000000006,1,1,1,1,1
2018-12-17 08:00:00,1247.3278260869567,1,1,1,1,1
2018-12-17 08:05:00,1226.2470833333334,1,1,1,1,1
2018-12-17 08:10:00,1237.9717391304353,1,1,1,1,1
2018-12-17 08:15:00,1234.115833333333,1,1,1,1,1
2018-12-17 08:20:00,1235.014090909091,1,1,1,1,1
2018-12-17 08:25:00,1221.034166666667,1,1,1,1,1
2018-12-17 08:30:00,1225.5154166666666,1,1,1,1,1
2018-12-17 08:35:00,1233.9216666666666,1,1,1,1,1
2018-12-17 08:40:00,1224.0860000000007,1,1,1,1,1
2018-12-17 08:45:00,1224.5541666666666,1,1,1,1,1
2018-12-17 08:50:00,1220.7675000000004,1,1,1,1,1
2018-12-17 08:55:00,1205.2925,1,1,1,1,1
2018-12-17 09:00:00,1209.8445833333342,1,1,1,1,1
2018-12-17 09:05:00,1197.8030434782609,1,1,1,1,1
2018-12-17 09:10:00,1205.3359999999996,1,1,1,1,1
2018-12-17 09:15:00,1187.1008333333334,1,1,1,1,1
2018-12-17 09:20:00,1191.386,1,1,1,1,1
2018-12-17 09:25:00,1194.081739130435,1,1,1,1,1
2018-12-17 09:30:00,1186.8387499999992,1,1,1,1,1
2018-12-17 09:35:00,1180.1741666666667,1,1,1,1,1
2018-12-17 09:40:00,1176.5779166666666,1,1,1,1,1
2018-12-17 09:45:00,1199.8459999999995,1,1,1,1,1
2018-12-17 09:50:00,1199.0137499999996,1,1,1,1,1
2018-12-17 09:55:00,1173.4500000000005,1,3,1,1,1
2018-12-17 10:00:00,1185.2449999999994,1,1,1,1,1
2018-12-17 10:05:00,1169.9168181818186,1,1,1,1,1
2018-12-17 10:10:00,1174.618235294118,1,1,1,1,1
2018-12-17 10:15:00,1178.4013043478262,1,1,1,1,1
2018-12-17 10:20:00,1175.976,1,1,1,1,1
2018-12-17 10:25:00,1158.3862499999998,1,1,1,1,1
2018-12-17 10:30:00,1155.029130434783,1,1,1,1,1
2018-12-17 10:35:00,1159.1099999999994,1,1,1,1,1
2018-12-17 10:40:00,1150.519523809524,1,1,1,1,1
2018-12-17 10:45:00,1163.1321739130435,1,1,1,1,1
2018-12-17 10:50:00,1149.7890909090906,1,1,1,1,1
2018-12-17 10:55:00,1154.8760869565222,1,1,1,1,1
2018-12-17 11:00:00,1149.0845833333335,1,1,1,1,1
2018-12-17 11:05:00,1148.2074999999998,1,1,1,1,1
2018-12-17 11:10:00,1149.0916666666665,1,1,1,1,1
2018-12-17 11:15:00,1149.3940909090911,1,1,1,1,1
2018-12-17 11:20:00,1142.8862499999998,1,1,1,1,1
2018-12-17 11:25:00,1149.115217391304,1,1,1,1,1
2018-12-17 11:30:00,1173.45,1,1,3,1,1
2018-12-17 11:35:00,1137.8431818181814,1,3,1,1,1
2018-12-17 11:40:00,1145.8674999999996,1,1,1,1,1
2018-12-17 11:45:00,1145.88,1,1,1,1,1
2018-12-17 11:50:00,1149.821739130435,1,1,1,1,1
2018-12-17 11:55:00,1146.207894736842,1,1,1,1,1
2018-12-17 12:00:00,1151.1518181818174,1,1,1,1,1
2018-12-17 12:05:00,1150.9425,1,1,1,1,1
2018-12-17 12:10:00,1157.6583333333333,1,1,1,1,1
2018-12-17 12:15:00,1172.6047826086956,1,1,1,1,1
2018-12-17 12:20:00,1165.6166666666668,1,1,1,1,1
2018-12-17 12:25:00,1169.4413636363631,1,1,1,1,1
2018-12-17 12:30:00,1156.3400000000004,1,1,1,1,1
2018-12-17 12:35:00,1175.11,1,1,1,1,1
2018-12-17 12:40:00,1179.5208333333335,1,1,1,1,1
2018-12-17 12:45:00,1187.03125,1,1,1,1,1
2018-12-17 12:50:00,1182.9099999999996,1,1,1,1,1
2018-12-17 12:55:00,1207.0708333333332,1,1,3,1,1
2018-12-17 13:00:00,1179.846,1,3,3,1,1
2018-12-17 13:05:00,1209.9999999999995,1,3,1,1,1
2018-12-17 13:10:00,1210.77,1,1,1,1,1
2018-12-17 13:15:00,1200.1700000000005,1,1,1,1,1
2018-12-17 13:20:00,1193.3770833333328,1,1,1,1,1
2018-12-17 13:25:00,1193.8874999999996,1,1,1,1,1
2018-12-17 13:30:00,1216.9419999999993,1,1,1,1,1
2018-12-17 13:35:00,1219.564074074074,1,1,1,1,1
2018-12-17 13:40:00,1212.3679166666668,1,1,1,1,1
2018-12-17 13:45:00,1225.3191304347827,1,1,1,1,1
2018-12-17 13:50:00,1224.572,1,1,1,1,1
2018-12-17 13:55:00,1234.887826086956,1,1,1,1,1
2018-12-17 14:00:00,1224.3886363636366,1,1,1,1,1
2018-12-17 14:05:00,1225.8695652173908,1,1,1,1,1
2018-12-17 14:10:00,1243.5726086956522,1,1,1,1,1
2018-12-17 14:15:00,1224.5074999999995,1,1,1,1,1
2018-12-17 14:20:00,1242.8716666666667,1,1,1,1,1
2018-12-17 14:25:00,1237.89,1,1,1,1,1
2018-12-17 14:30:00,1233.7520000000004,1,1,1,1,1
2018-12-17 14:35:00,1233.3624999999995,1,1,1,1,1
2018-12-17 14:40:00,1226.0609090909086,1,1,1,1,1
2018-12-17 14:45:00,1227.26875,1,1,1,1,1
2018-12-17 14:50:00,1228.7368421052631,1,1,1,1,1
2018-12-17 14:55:00,1221.8554166666665,1,1,1,1,1
2018-12-17 15:00:00,1222.3730434782606,1,1,1,1,1
2018-12-17 15:05:00,1231.986,1,1,1,1,1
2018-12-17 15:10:00,1229.015,1,1,1,1,1
2018-12-17 15:15:00,1228.7062499999995,1,1,1,1,1
2018-12-17 15:20:00,1216.0882608695654,1,1,1,1,1
2018-12-17 15:25:00,1231.9556521739128,1,1,1,1,1
2018-12-17 15:30:00,1226.538,1,1,1,1,1
2018-12-17 15:35:00,1218.9040000000005,1,1,1,1,1
2018-12-17 15:40:00,1215.2079999999996,1,1,1,1,1
2018-12-17 15:45:00,1241.0440000000006,1,3,1,1,1
2018-12-17 15:50:00,1223.8104545454546,1,1,1,1,1
2018-12-17 15:55:00,1220.5708333333332,1,1,1,1,1
2018-12-17 16:00:00,1205.927083333333,1,1,1,1,1
2018-12-17 16:05:00,1213.1313043478258,1,1,1,1,1
2018-12-17 16:10:00,1213.006875,1,1,1,1,1
2018-12-17 16:15:00,1221.9116666666666,1,1,1,1,1
2018-12-17 16:20:00,1210.2884615384614,1,1,1,1,1
2018-12-17 16:25:00,1198.8507692307687,1,1,1,1,1
2018-12-17 16:30:00,1207.9199999999996,1,1,1,1,1
2018-12-17 16:35:00,1191.6461538461538,1,1,1,1,1
2018-12-17 16:40:00,1201.6184615384614,1,1,1,1,1
2018-12-17 16:45:00,1189.2825000000005,1,1,1,1,1
2018-12-17 16:50:00,1185.1271428571424,1,1,1,1,1
2018-12-17 16:55:00,1181.151875,1,1,1,1,1
2018-12-17 17:00:00,1178.1853846153847,1,1,1,1,1
2018-12-17 17:05:00,1170.8823076923074,1,1,1,1,1
2018-12-17 17:10:00,1168.9876923076922,1,1,1,1,1
2018-12-17 17:15:00,1187.1823076923074,1,1,1,1,1
2018-12-17 17:20:00,1183.2,1,1,1,1,1
2018-12-17 17:25:00,1162.5166666666667,1,1,1,1,1
2018-12-17 17:30:00,1168.328,1,1,1,1,1
2018-12-17 17:35:00,1162.0500000000004,1,1,1,1,1
2018-12-17 17:40:00,1154.1250000000002,1,1,1,1,1
2018-12-17 17:45:00,1154.05,1,1,1,1,1
2018-12-17 17:50:00,1154.3925000000004,1,1,1,1,1
2018-12-17 17:55:00,1146.546,1,1,1,1,1
2018-12-17 18:00:00,1147.632,1,1,1,1,1
2018-12-17 18:05:00,1145.8239999999996,1,1,1,1,1
2018-12-17 18:10:00,1130.206,1,1,1,1,1
2018-12-17 18:15:00,1139.63,1,1,1,1,1
2018-12-17 18:20:00,1138.646,1,1,1,1,1
2018-12-17 18:25:00,1116.708,1,1,1,1,1
2018-12-17 18:30:00,1119.3160000000003,1,1,1,1,1
2018-12-17 18:35:00,1118.57,1,1,1,1,1
2018-12-17 18:40:00,1115.792,1,1,1,1,1
2018-12-17 18:45:00,1119.4199999999996,1,1,1,1,1
2018-12-17 18:50:00,1120.302,1,1,3,1,1
2018-12-17 18:55:00,1174.077870722433,1,3,4,1,1
2018-12-17 19:00:00,1122.0280000000002,1,3,1,1,1
2018-12-17 19:05:00,1115.0639999999999,1,1,1,1,1
2018-12-17 19:10:00,1119.762,1,1,1,1,1
2018-12-17 19:15:00,1113.904,1,1,1,1,1
2018-12-17 19:20:00,1119.1919047619044,1,1,1,1,1
2018-12-17 19:25:00,1114.97,1,1,1,1,1
2018-12-17 19:30:00,1111.1639999999993,1,1,1,1,1
2018-12-17 19:35:00,1104.7185714285715,1,1,1,1,1
2018-12-17 19:40:00,1100.912173913043,1,1,1,1,1
2018-12-17 19:45:00,1105.8714285714286,1,1,1,1,1
2018-12-17 19:50:00,1098.0179999999998,1,1,1,1,1
2018-12-17 19:55:00,1094.7333333333333,1,1,1,1,1
2018-12-17 20:00:00,1101.2430434782602,1,1,1,1,1
2018-12-17 20:05:00,1112.546363636364,1,1,1,1,1
2018-12-17 20:10:00,1108.5856521739129,1,1,1,1,1
2018-12-17 20:15:00,1118.8519047619045,1,1,1,1,1
2018-12-17 20:20:00,1108.869583333333,1,1,1,1,1
2018-12-17 20:25:00,1110.1866666666665,1,1,1,1,1
2018-12-17 20:30:00,1112.4477272727272,1,1,1,1,1
2018-12-17 20:35:00,1105.5091666666665,1,1,1,1,1
2018-12-17 20:40:00,1115.5859999999998,1,1,1,1,1
2018-12-17 20:45:00,1115.2520833333335,1,1,1,1,1
2018-12-17 20:50:00,1132.2324999999996,1,1,1,1,1
2018-12-17 20:55:00,1133.4059999999995,1,1,1,1,1
2018-12-17 21:00:00,1131.6520000000005,1,1,1,1,1
2018-12-17 21:05:00,1141.598,1,1,1,1,1
2018-12-17 21:10:00,1126.2499999999995,1,1,1,1,1
2018-12-17 21:15:00,1134.1460000000004,1,1,1,1,1
2018-12-17 21:20:00,1147.9104166666666,1,1,1,1,1
2018-12-17 21:25:00,1148.2900000000004,1,1,1,1,1
2018-12-17 21:30:00,1167.2059999999994,1,1,1,1,1
2018-12-17 21:35:00,1154.858,1,1,1,1,1
2018-12-17 21:40:00,1166.2550000000006,1,1,1,1,1
2018-12-17 21:45:00,1168.0533333333335,1,1,1,1,1
2018-12-17 21:50:00,1158.596,1,1,1,1,1
2018-12-17 21:55:00,1176.7895833333332,1,1,1,1,1
2018-12-17 22:00:00,1170.07,1,1,1,1,1
2018-12-17 22:05:00,1190.4700000000005,1,1,1,1,1
2018-12-17 22:10:00,1188.542,1,1,1,1,1
2018-12-17 22:15:00,1215.6758333333332,1,3,1,1,1
2018-12-17 22:20:00,1204.0780000000002,1,1,1,1,1
2018-12-17 22:25:00,1198.462,1,1,1,1,1
2018-12-17 22:30:00,1212.1340000000002,1,1,1,1,1
2018-12-17 22:35:00,1241.09,1,3,1,1,1
2018-12-17 22:40:00,1220.764,1,1,1,1,1
2018-12-17 22:45:00,1238.6560000000004,1,1,1,1,1
2018-12-17 22:50:00,1238.19,1,1,1,1,1
2018-12-17 22:55:00,1244.6020000000005,1,1,1,1,1
2018-12-17 23:00:00,1241.6500000000005,1,1,1,1,1
2018-12-17 23:05:00,1257.8700000000003,1,1,1,1,1
2018-12-17 23:10:00,1267.2339999999995,1,1,1,1,1
2018-12-17 23:15:00,1274.746,1,1,1,1,1
2018-12-17 23:20:00,1281.3579999999993,1,1,1,1,1
2018-12-17 23:25:00,1280.1699999999996,1,1,1,1,1
2018-12-17 23:30:00,1296.3879999999995,1,1,1,1,1
2018-12-17 23:35:00,1302.4820000000002,1,1,1,1,1
2018-12-17 23:40:00,1320.8380000000002,1,1,1,1,1
2018-12-17 23:45:00,1330.344,1,1,1,1,1
2018-12-17 23:50:00,1329.744,1,1,1,1,1
2018-12-17 23:55:00,1343.1140000000005,1,1,1,1,1
2018-12-18 00:00:00,1338.2020000000002,1,1,1,1,1
2018-12-18 00:05:00,1350.5399999999995,1,1,1,1,1
2018-12-18 00:10:00,1346.7259999999994,1,1,1,1,1
2018-12-18 00:15:00,1363.4459999999995,1,1,1,1,1
2018-12-18 00:20:00,1359.62,1,1,1,1,1
2018-12-18 00:25:00,1364.606,1,1,1,1,1
2018-12-18 00:30:00,1367.424,1,1,1,1,1
2018-12-18 00:35:00,1373.0259999999996,1,1,1,1,1
2018-12-18 00:40:00,1381.7420000000006,1,1,1,1,1
2018-12-18 00:45:00,1396.6279999999995,1,1,1,1,1
2018-12-18 00:50:00,1401.3340000000005,1,1,1,1,1
2018-12-18 00:55:00,1412.7100000000007,1,1,1,1,1
2018-12-18 01:00:00,1420.5420000000001,1,1,1,1,1
2018-12-18 01:05:00,1435.6740000000007,1,1,1,1,1
2018-12-18 01:10:00,1436.8859999999993,1,1,1,1,1
2018-12-18 01:15:00,1450.3780000000006,1,1,1,1,1
2018-12-18 01:20:00,1452.346,1,1,1,1,1
2018-12-18 01:25:00,1463.688,1,1,1,1,1
2018-12-18 01:30:00,1464.88,1,1,1,1,1
2018-12-18 01:35:00,1471.397083333333,1,1,1,1,1
2018-12-18 01:40:00,1481.5449999999994,1,1,1,1,1
2018-12-18 01:45:00,1477.9075,1,1,1,1,1
2018-12-18 01:50:00,1482.4549999999995,1,1,1,1,1
2018-12-18 01:55:00,1487.7908333333332,1,1,1,1,1
2018-12-18 02:00:00,1489.8100000000006,1,1,1,1,1
2018-12-18 02:05:00,1492.1119999999994,1,1,1,1,1
2018-12-18 02:10:00,1491.104,1,1,1,1,1
2018-12-18 02:15:00,1500.364,1,1,1,1,1
2018-12-18 02:20:00,1504.2140000000006,1,1,1,1,1
2018-12-18 02:25:00,1506.9340000000007,1,1,1,1,1
2018-12-18 02:30:00,1515.0741666666665,1,1,1,1,1
2018-12-18 02:35:00,1523.406,1,1,1,1,1
2018-12-18 02:40:00,1524.2880000000002,1,1,1,1,1
2018-12-18 02:45:00,1534.3,1,1,1,1,1
2018-12-18 02:50:00,1535.533333333333,1,1,1,1,1
2018-12-18 02:55:00,1535.9916666666668,1,1,1,1,1
2018-12-18 03:00:00,1540.5040000000006,1,1,1,1,1
2018-12-18 03:05:00,1540.8459999999998,1,1,1,1,1
2018-12-18 03:10:00,1542.088,1,1,1,1,1
2018-12-18 03:15:00,1538.5019999999995,1,1,1,1,1
2018-12-18 03:20:00,1539.6360000000006,1,1,1,1,1
2018-12-18 03:25:00,1533.362,1,1,1,1,1
2018-12-18 03:30:00,1531.526,1,1,1,1,1
2018-12-18 03:35:00,1527.7920000000006,1,1,1,1,1
2018-12-18 03:40:00,1520.0799999999995,1,1,1,1,1
2018-12-18 03:45:00,1515.3400000000006,1,1,1,1,1
2018-12-18 03:50:00,1514.7119999999998,1,1,1,1,1
2018-12-18 03:55:00,1509.7279999999994,1,1,1,1,1
2018-12-18 04:00:00,1506.5599999999995,1,1,1,1,1
2018-12-18 04:05:00,1507.7341666666669,1,1,1,1,1
2018-12-18 04:10:00,1502.724,1,1,1,1,1
2018-12-18 04:15:00,1502.0720000000001,1,1,1,1,1
2018-12-18 04:20:00,1495.9160000000006,1,1,1,1,1
2018-12-18 04:25:00,1491.3080000000002,1,1,1,1,1
2018-12-18 04:30:00,1485.918,1,1,1,1,1
2018-12-18 04:35:00,1483.7360000000006,1,1,1,1,1
2018-12-18 04:40:00,1473.6400000000006,1,1,1,1,1
2018-12-18 04:45:00,1477.74,1,1,1,1,1
2018-12-18 04:50:00,1454.0059999999994,1,1,1,1,1
2018-12-18 04:55:00,1451.0220000000006,1,1,1,1,1
2018-12-18 05:00:00,1444.954,1,1,1,1,1
2018-12-18 05:05:00,1432.706,1,1,1,1,1
2018-12-18 05:10:00,1425.7740000000006,1,1,1,1,1
2018-12-18 05:15:00,1408.89,1,1,1,1,1
2018-12-18 05:20:00,1416.118,1,1,1,1,1
2018-12-18 05:25:00,1405.2575000000006,1,1,1,1,1
2018-12-18 05:30:00,1400.3780000000006,1,1,1,1,1
2018-12-18 05:35:00,1397.0540000000005,1,1,1,1,1
2018-12-18 05:40:00,1396.18,1,1,1,1,1
2018-12-18 05:45:00,1379.6460000000006,1,1,1,1,1
2018-12-18 05:50:00,1376.9460000000006,1,1,1,1,1
2018-12-18 05:55:00,1371.342,1,1,1,1,1
2018-12-18 06:00:00,1367.106896551724,1,1,1,1,1
2018-12-18 06:05:00,1361.1559999999995,1,1,1,1,1
2018-12-18 06:10:00,1349.7760000000005,1,1,1,1,1
2018-12-18 06:15:00,1352.388,1,1,1,1,1
2018-12-18 06:20:00,1337.612,1,1,1,1,1
2018-12-18 06:25:00,1331.1559999999995,1,1,1,1,1
2018-12-18 06:30:00,1319.6080000000004,1,1,1,1,1
2018-12-18 06:35:00,1315.606,1,1,1,1,1
2018-12-18 06:40:00,1313.274,1,1,1,1,1
2018-12-18 06:45:00,1300.23,1,1,1,1,1
2018-12-18 06:50:00,1295.054,1,1,1,1,1
2018-12-18 06:55:00,1288.3619999999992,1,1,1,1,1
2018-12-18 07:00:00,1283.2880000000002,1,1,1,1,1
2018-12-18 07:05:00,1281.4099999999996,1,1,1,1,1
2018-12-18 07:10:00,1270.264,1,1,1,1,1
2018-12-18 07:15:00,1270.2760000000005,1,1,1,1,1
2018-12-18 07:20:00,1268.98,1,1,1,1,1
2018-12-18 07:25:00,1261.3399999999995,1,1,1,1,1
2018-12-18 07:30:00,1247.996,1,1,1,1,1
2018-12-18 07:35:00,1244.284,1,1,1,1,1
2018-12-18 07:40:00,1241.2479166666665,1,1,1,1,1
2018-12-18 07:45:00,1243.1619047619056,1,1,1,1,1
2018-12-18 07:50:00,1236.352,1,1,1,1,1
2018-12-18 07:55:00,1227.9679999999996,1,1,1,1,1
2018-12-18 08:00:00,1226.38,1,1,1,1,1
2018-12-18 08:05:00,1209.106,1,1,1,1,1
2018-12-18 08:10:00,1196.792,1,1,1,1,1
2018-12-18 08:15:00,1201.4319999999998,1,1,1,1,1
2018-12-18 08:20:00,1185.2220000000002,1,1,1,1,1
2018-12-18 08:25:00,1173.338,1,1,1,1,1
2018-12-18 08:30:00,1175.6945945945947,1,1,1,1,1
2018-12-18 08:35:00,1164.1180000000004,1,1,1,1,1
2018-12-18 08:40:00,1161.6659999999995,1,1,1,1,1
2018-12-18 08:45:00,1164.9039999999998,1,1,1,1,1
2018-12-18 08:50:00,1161.8120000000004,1,1,1,1,1
2018-12-18 08:55:00,1158.5960000000002,1,1,1,1,1
2018-12-18 09:00:00,1152.7939999999996,1,1,1,1,1
2018-12-18 09:05:00,1152.7160000000003,1,1,1,1,1
2018-12-18 09:10:00,1148.2700000000002,1,1,1,1,1
2018-12-18 09:15:00,1141.6000000000004,1,1,1,1,1
2018-12-18 09:20:00,1145.0739999999996,1,1,1,1,1
2018-12-18 09:25:00,1140.2360000000006,1,1,1,1,1
2018-12-18 09:30:00,1136.2460000000005,1,1,1,1,1
2018-12-18 09:35:00,1127.8,1,1,1,1,1
2018-12-18 09:40:00,1122.62,1,1,1,1,1
2018-12-18 09:45:00,1120.3040000000003,1,1,1,1,1
2018-12-18 09:50:00,1115.1139999999998,1,1,1,1,1
2018-12-18 09:55:00,1119.1549999999993,1,1,1,1,1
2018-12-18 10:00:00,1113.466,1,1,1,1,1
2018-12-18 10:05:00,1109.0980000000004,1,1,1,1,1
2018-12-18 10:10:00,1113.088,1,1,1,1,1
2018-12-18 10:15:00,1115.6260000000002,1,1,1,1,1
2018-12-18 10:20:00,1113.1819999999998,1,1,1,1,1
2018-12-18 10:25:00,1117.088,1,1,1,1,1
2018-12-18 10:30:00,1115.536,1,1,1,1,1
2018-12-18 10:35:00,1113.8040000000003,1,1,1,1,1
2018-12-18 10:40:00,1114.8139999999996,1,1,1,1,1
2018-12-18 10:45:00,1114.5239999999994,1,1,1,1,1
2018-12-18 10:50:00,1110.3159999999998,1,1,1,1,1
2018-12-18 10:55:00,1117.4062499999998,1,1,1,1,1
2018-12-18 11:00:00,1113.9600000000003,1,1,1,1,1
2018-12-18 11:05:00,1113.3160000000003,1,1,1,1,1
2018-12-18 11:10:00,1112.936,1,1,1,1,1
2018-12-18 11:15:00,1109.902,1,1,1,1,1
2018-12-18 11:20:00,1110.264,1,1,1,1,1
2018-12-18 11:25:00,1110.2980000000002,1,1,1,1,1
2018-12-18 11:30:00,1105.4859999999994,1,1,1,1,1
2018-12-18 11:35:00,1107.3839999999998,1,1,1,1,1
2018-12-18 11:40:00,1115.8560000000002,1,1,1,1,1
2018-12-18 11:45:00,1119.0819999999994,1,1,1,1,1
2018-12-18 11:50:00,1120.726,1,1,1,1,1
2018-12-18 11:55:00,1119.5700000000004,1,1,1,1,1
2018-12-18 12:00:00,1126.9399999999996,1,1,1,1,1
2018-12-18 12:05:00,1132.2525,1,1,1,1,1
2018-12-18 12:10:00,1134.1699999999996,1,1,1,1,1
2018-12-18 12:15:00,1140.044,1,1,1,1,1
2018-12-18 12:20:00,1136.116,1,1,1,1,1
2018-12-18 12:25:00,1142.4080000000004,1,1,1,1,1
2018-12-18 12:30:00,1142.4640000000004,1,1,1,1,1
2018-12-18 12:35:00,1153.092,1,1,1,1,1
2018-12-18 12:40:00,1150.586,1,1,1,1,1
2018-12-18 12:45:00,1155.692,1,1,1,1,1
2018-12-18 12:50:00,1163.1080000000004,1,1,1,1,1
2018-12-18 12:55:00,1156.658,1,1,1,1,1
2018-12-18 13:00:00,1159.7780000000005,1,1,1,1,1
2018-12-18 13:05:00,1160.2659999999996,1,1,1,1,1
2018-12-18 13:10:00,1163.7150000000004,1,1,1,1,1
2018-12-18 13:15:00,1164.8760000000002,1,1,1,1,1
2018-12-18 13:20:00,1166.1259999999995,1,1,1,1,1
2018-12-18 13:25:00,1170.3959999999995,1,1,1,1,1
2018-12-18 13:30:00,1179.94,1,1,1,1,1
2018-12-18 13:35:00,1177.7419999999995,1,1,1,1,1
2018-12-18 13:40:00,1189.5999999999995,1,1,1,1,1
2018-12-18 13:45:00,1193.37,1,1,1,1,1
2018-12-18 13:50:00,1194.09,1,1,1,1,1
2018-12-18 13:55:00,1193.668,1,1,1,1,1
2018-12-18 14:00:00,1198.2460000000005,1,1,1,1,1
2018-12-18 14:05:00,1194.138,1,1,1,1,1
2018-12-18 14:10:00,1204.846,1,1,1,1,1
2018-12-18 14:15:00,1204.5199999999995,1,1,1,1,1
2018-12-18 14:20:00,1195.3600000000004,1,1,1,1,1
2018-12-18 14:25:00,1200.5800000000004,1,1,1,1,1
2018-12-18 14:30:00,1203.906,1,1,1,1,1
2018-12-18 14:35:00,1205.3939999999993,1,1,1,1,1
2018-12-18 14:40:00,1200.4019999999996,1,1,1,1,1
2018-12-18 14:45:00,1204.0479999999998,1,1,1,1,1
2018-12-18 14:50:00,1205.396,1,1,1,1,1
2018-12-18 14:55:00,1206.802,1,1,1,1,1
2018-12-18 15:00:00,1210.3599999999994,1,1,1,1,1
2018-12-18 15:05:00,1209.5259999999996,1,1,1,1,1
2018-12-18 15:10:00,1216.7520000000004,1,1,1,1,1
2018-12-18 15:15:00,1213.1280000000004,1,1,1,1,1
2018-12-18 15:20:00,1218.6259999999995,1,1,1,1,1
2018-12-18 15:25:00,1215.9514285714286,1,1,1,1,1
2018-12-18 15:30:00,1216.17,1,1,1,1,1
2018-12-18 15:35:00,1213.256,1,1,1,1,1
2018-12-18 15:40:00,1208.6559999999995,1,1,1,1,1
2018-12-18 15:45:00,1209.3339999999996,1,1,1,1,1
2018-12-18 15:50:00,1202.558,1,1,1,1,1
2018-12-18 15:55:00,1206.9500000000005,1,1,1,1,1
2018-12-18 16:00:00,1204.5100000000004,1,1,1,1,1
2018-12-18 16:05:00,1199.8725000000004,1,1,1,1,1
2018-12-18 16:10:00,1202.6345833333335,1,1,1,1,1
2018-12-18 16:15:00,1200.8557142857142,1,1,1,1,1
2018-12-18 16:20:00,1201.3239999999996,1,1,1,1,1
2018-12-18 16:25:00,1200.9460000000004,1,1,1,1,1
2018-12-18 16:30:00,1200.6259999999995,1,1,1,1,1
2018-12-18 16:35:00,1199.3880000000004,1,1,1,1,1
2018-12-18 16:40:00,1199.586,1,1,1,1,1
2018-12-18 16:45:00,1202.644,1,1,1,1,1
2018-12-18 16:50:00,1201.4199999999996,1,1,1,1,1
2018-12-18 16:55:00,1197.356,1,1,1,1,1
2018-12-18 17:00:00,1199.6860000000004,1,1,1,1,1
2018-12-18 17:05:00,1194.9460000000001,1,1,1,1,1
2018-12-18 17:10:00,1193.9920000000004,1,1,1,1,1
2018-12-18 17:15:00,1187.0920000000006,1,1,1,1,1
2018-12-18 17:20:00,1189.976,1,1,1,1,1
2018-12-18 17:25:00,1186.506,1,1,1,1,1
2018-12-18 17:30:00,1183.5940000000005,1,1,1,1,1
2018-12-18 17:35:00,1181.5800000000004,1,1,1,1,1
2018-12-18 17:40:00,1180.9620000000007,1,1,1,1,1
2018-12-18 17:45:00,1178.06,1,1,1,1,1
2018-12-18 17:50:00,1175.03,1,1,1,1,1
2018-12-18 17:55:00,1175.4919999999995,1,1,1,1,1
2018-12-18 18:00:00,1167.354,1,1,1,1,1
2018-12-18 18:05:00,1167.2679999999998,1,1,1,1,1
2018-12-18 18:10:00,1162.058,1,1,1,1,1
2018-12-18 18:15:00,1169.2225000000005,1,1,1,1,1
2018-12-18 18:20:00,1166.0019999999995,1,1,1,1,1
2018-12-18 18:25:00,1166.312,1,1,1,1,1
2018-12-18 18:30:00,1161.7579999999996,1,1,1,1,1
2018-12-18 18:35:00,1166.1680000000003,1,1,1,1,1
2018-12-18 18:40:00,1162.604,1,1,1,1,1
